timestamp,origin_port,destination_port,vessel_type,cargo_type,freight_rate,currency,unit,fuel_price_vlsfo_usd,dest_port_wait_hours,origin_port_std,destination_port_std,cargo_type_std,date,source_type
2025-09-08,Port Hedland,Paradip Port,Capesize,Iron Ore,18.4132,USD,USD/Tonne,516.43,53.15,PORT HEDLAND,PARADIP,IRON_ORE,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Port Hedland,Visakhapatnam Port (Vizag),Capesize,Iron Ore,14.5147,USD,USD/Tonne,516.43,41.54,PORT HEDLAND,VISAKHAPATNAM,IRON_ORE,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Richards Bay,Paradip Port,Capesize,Thermal Coal,24.9273,USD,USD/Tonne,516.43,79.39,RICHARDS BAY,PARADIP,THERMAL_COAL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Richards Bay,Kolkata / Haldia Dock Complex (HDC),Handysize,Thermal Coal,36.5561,USD,USD/Tonne,516.43,66.7,RICHARDS BAY,KOLKATA_HALDIA,THERMAL_COAL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Richards Bay,Visakhapatnam Port (Vizag),Panamax,Thermal Coal,25.806,USD,USD/Tonne,516.43,62.43,RICHARDS BAY,VISAKHAPATNAM,THERMAL_COAL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Santos,Chennai Port,Panamax,Grain,27.1417,USD,USD/Tonne,516.43,31.9,SANTOS,CHENNAI,GRAIN,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Santos,Kolkata / Haldia Dock Complex (HDC),Handysize,Grain,43.4238,USD,USD/Tonne,516.43,59.01,SANTOS,KOLKATA_HALDIA,GRAIN,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Mina Al Ahmadi,Paradip Port,MR Tanker,POL/Crude,25.7365,USD,USD/Tonne,516.43,89.88,MINA AL AHMADI,PARADIP,POL_CRUDE,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Santos,Visakhapatnam Port (Vizag),Panamax,Grain,29.7524,USD,USD/Tonne,516.43,53.67,SANTOS,VISAKHAPATNAM,GRAIN,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Richards Bay,Chennai Port,Supramax,Coking Coal,35.2241,USD,USD/Tonne,516.43,39.53,RICHARDS BAY,CHENNAI,COKING_COAL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Santos,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,Grain,30.6263,USD,USD/Tonne,516.43,32.29,SANTOS,TUTICORIN,GRAIN,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Mina Al Ahmadi,Kolkata / Haldia Dock Complex (HDC),MR Tanker,POL/Crude,29.7548,USD,USD/Tonne,516.43,63.57,MINA AL AHMADI,KOLKATA_HALDIA,POL_CRUDE,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Mina Al Ahmadi,Chennai Port,MR Tanker,POL/Crude,17.2023,USD,USD/Tonne,516.43,34.74,MINA AL AHMADI,CHENNAI,POL_CRUDE,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Mina Al Ahmadi,Kamarajar Port (Ennore),MR Tanker,POL/Crude,10.9875,USD,USD/Tonne,516.43,41.65,MINA AL AHMADI,KAMARAJAR,POL_CRUDE,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Belawan,Chennai Port,MR Tanker,Palm Oil,13.2752,USD,USD/Tonne,516.43,43.22,BELAWAN,CHENNAI,PALM_OIL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Belawan,Kamarajar Port (Ennore),MR Tanker,Palm Oil,18.7086,USD,USD/Tonne,516.43,54.45,BELAWAN,KAMARAJAR,PALM_OIL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Belawan,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,29.5598,USD,USD/Tonne,516.43,61.68,BELAWAN,KOLKATA_HALDIA,PALM_OIL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Dumai,Chennai Port,MR Tanker,Palm Oil,15.0896,USD,USD/Tonne,516.43,35.82,DUMAI,CHENNAI,PALM_OIL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Dumai,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,34.6144,USD,USD/Tonne,516.43,46.11,DUMAI,KOLKATA_HALDIA,PALM_OIL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Belawan,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,18.5112,USD,USD/Tonne,516.43,45.17,BELAWAN,TUTICORIN,PALM_OIL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Dumai,Visakhapatnam Port (Vizag),MR Tanker,Palm Oil,15.6339,USD,USD/Tonne,516.43,64.74,DUMAI,VISAKHAPATNAM,PALM_OIL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Hay Point,Chennai Port,Supramax,Coking Coal,21.2792,USD,USD/Tonne,516.43,32.27,HAY POINT,CHENNAI,COKING_COAL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Hay Point,Kolkata / Haldia Dock Complex (HDC),Handysize,Coking Coal,35.1905,USD,USD/Tonne,516.43,59.17,HAY POINT,KOLKATA_HALDIA,COKING_COAL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Hay Point,Paradip Port,Capesize,Coking Coal,20.3348,USD,USD/Tonne,516.43,57.2,HAY POINT,PARADIP,COKING_COAL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Hay Point,Visakhapatnam Port (Vizag),Panamax,Coking Coal,27.1327,USD,USD/Tonne,516.43,54.47,HAY POINT,VISAKHAPATNAM,COKING_COAL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-08,Dumai,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,15.0058,USD,USD/Tonne,516.43,41.76,DUMAI,TUTICORIN,PALM_OIL,2025-09-08,HISTORICAL_TRAINING_SERIES
2025-09-09,Port Hedland,Visakhapatnam Port (Vizag),Capesize,Iron Ore,12.838,USD,USD/Tonne,499.06,43.43,PORT HEDLAND,VISAKHAPATNAM,IRON_ORE,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Mina Al Ahmadi,Visakhapatnam Port (Vizag),MR Tanker,POL/Crude,23.3864,USD,USD/Tonne,499.06,60.58,MINA AL AHMADI,VISAKHAPATNAM,POL_CRUDE,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Port Hedland,Chennai Port,Panamax,Iron Ore,18.6136,USD,USD/Tonne,499.06,47.57,PORT HEDLAND,CHENNAI,IRON_ORE,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Port Hedland,Kamarajar Port (Ennore),Panamax,Iron Ore,12.3189,USD,USD/Tonne,499.06,47.75,PORT HEDLAND,KAMARAJAR,IRON_ORE,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Port Hedland,Paradip Port,Capesize,Iron Ore,16.5549,USD,USD/Tonne,499.06,55.15,PORT HEDLAND,PARADIP,IRON_ORE,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Santos,Visakhapatnam Port (Vizag),Panamax,Grain,26.7152,USD,USD/Tonne,499.06,53.82,SANTOS,VISAKHAPATNAM,GRAIN,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Mina Al Ahmadi,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,POL/Crude,20.1531,USD,USD/Tonne,499.06,45.43,MINA AL AHMADI,TUTICORIN,POL_CRUDE,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Richards Bay,Paradip Port,Capesize,Thermal Coal,21.9384,USD,USD/Tonne,499.06,91.96,RICHARDS BAY,PARADIP,THERMAL_COAL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Richards Bay,Visakhapatnam Port (Vizag),Panamax,Thermal Coal,23.2918,USD,USD/Tonne,499.06,71.95,RICHARDS BAY,VISAKHAPATNAM,THERMAL_COAL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Santos,Chennai Port,Panamax,Grain,22.6686,USD,USD/Tonne,499.06,34.09,SANTOS,CHENNAI,GRAIN,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Santos,Kolkata / Haldia Dock Complex (HDC),Handysize,Grain,38.7026,USD,USD/Tonne,499.06,63.77,SANTOS,KOLKATA_HALDIA,GRAIN,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Santos,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,Grain,25.5643,USD,USD/Tonne,499.06,33.29,SANTOS,TUTICORIN,GRAIN,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Richards Bay,Kolkata / Haldia Dock Complex (HDC),Handysize,Thermal Coal,27.9648,USD,USD/Tonne,499.06,57.25,RICHARDS BAY,KOLKATA_HALDIA,THERMAL_COAL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Mina Al Ahmadi,Paradip Port,MR Tanker,POL/Crude,20.8183,USD,USD/Tonne,499.06,85.9,MINA AL AHMADI,PARADIP,POL_CRUDE,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Richards Bay,Chennai Port,Supramax,Coking Coal,30.023,USD,USD/Tonne,499.06,43.15,RICHARDS BAY,CHENNAI,COKING_COAL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Mina Al Ahmadi,Kamarajar Port (Ennore),MR Tanker,POL/Crude,10.6702,USD,USD/Tonne,499.06,43.86,MINA AL AHMADI,KAMARAJAR,POL_CRUDE,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Belawan,Chennai Port,MR Tanker,Palm Oil,11.3888,USD,USD/Tonne,499.06,44.32,BELAWAN,CHENNAI,PALM_OIL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Belawan,Kamarajar Port (Ennore),MR Tanker,Palm Oil,14.8632,USD,USD/Tonne,499.06,50.79,BELAWAN,KAMARAJAR,PALM_OIL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Belawan,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,21.1238,USD,USD/Tonne,499.06,51.38,BELAWAN,KOLKATA_HALDIA,PALM_OIL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Belawan,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,15.1783,USD,USD/Tonne,499.06,42.97,BELAWAN,TUTICORIN,PALM_OIL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Dumai,Chennai Port,MR Tanker,Palm Oil,11.7465,USD,USD/Tonne,499.06,35.02,DUMAI,CHENNAI,PALM_OIL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Dumai,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,30.3168,USD,USD/Tonne,499.06,52.66,DUMAI,KOLKATA_HALDIA,PALM_OIL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Mina Al Ahmadi,Kolkata / Haldia Dock Complex (HDC),MR Tanker,POL/Crude,27.8157,USD,USD/Tonne,499.06,67.07,MINA AL AHMADI,KOLKATA_HALDIA,POL_CRUDE,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Dumai,Visakhapatnam Port (Vizag),MR Tanker,Palm Oil,13.5882,USD,USD/Tonne,499.06,62.67,DUMAI,VISAKHAPATNAM,PALM_OIL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Hay Point,Chennai Port,Supramax,Coking Coal,18.0885,USD,USD/Tonne,499.06,28.9,HAY POINT,CHENNAI,COKING_COAL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Hay Point,Kolkata / Haldia Dock Complex (HDC),Handysize,Coking Coal,29.6704,USD,USD/Tonne,499.06,54.28,HAY POINT,KOLKATA_HALDIA,COKING_COAL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Hay Point,Paradip Port,Capesize,Coking Coal,17.3528,USD,USD/Tonne,499.06,60.79,HAY POINT,PARADIP,COKING_COAL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Hay Point,Visakhapatnam Port (Vizag),Panamax,Coking Coal,24.0175,USD,USD/Tonne,499.06,60.0,HAY POINT,VISAKHAPATNAM,COKING_COAL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Mina Al Ahmadi,Chennai Port,MR Tanker,POL/Crude,14.7859,USD,USD/Tonne,499.06,33.06,MINA AL AHMADI,CHENNAI,POL_CRUDE,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-09,Dumai,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,12.1586,USD,USD/Tonne,499.06,41.79,DUMAI,TUTICORIN,PALM_OIL,2025-09-09,HISTORICAL_TRAINING_SERIES
2025-09-10,Mina Al Ahmadi,Visakhapatnam Port (Vizag),MR Tanker,POL/Crude,24.854,USD,USD/Tonne,505.69,57.55,MINA AL AHMADI,VISAKHAPATNAM,POL_CRUDE,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Port Hedland,Chennai Port,Panamax,Iron Ore,19.6108,USD,USD/Tonne,505.69,48.24,PORT HEDLAND,CHENNAI,IRON_ORE,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Port Hedland,Kamarajar Port (Ennore),Panamax,Iron Ore,13.1119,USD,USD/Tonne,505.69,50.54,PORT HEDLAND,KAMARAJAR,IRON_ORE,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Port Hedland,Paradip Port,Capesize,Iron Ore,17.9992,USD,USD/Tonne,505.69,55.71,PORT HEDLAND,PARADIP,IRON_ORE,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Port Hedland,Visakhapatnam Port (Vizag),Capesize,Iron Ore,13.7815,USD,USD/Tonne,505.69,47.68,PORT HEDLAND,VISAKHAPATNAM,IRON_ORE,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Richards Bay,Chennai Port,Supramax,Coking Coal,28.6332,USD,USD/Tonne,505.69,46.15,RICHARDS BAY,CHENNAI,COKING_COAL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Richards Bay,Visakhapatnam Port (Vizag),Panamax,Thermal Coal,22.2878,USD,USD/Tonne,505.69,65.82,RICHARDS BAY,VISAKHAPATNAM,THERMAL_COAL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Richards Bay,Paradip Port,Capesize,Thermal Coal,22.6842,USD,USD/Tonne,505.69,95.51,RICHARDS BAY,PARADIP,THERMAL_COAL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Santos,Chennai Port,Panamax,Grain,26.4909,USD,USD/Tonne,505.69,35.42,SANTOS,CHENNAI,GRAIN,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Santos,Kolkata / Haldia Dock Complex (HDC),Handysize,Grain,39.8472,USD,USD/Tonne,505.69,66.59,SANTOS,KOLKATA_HALDIA,GRAIN,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Santos,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,Grain,25.3475,USD,USD/Tonne,505.69,31.89,SANTOS,TUTICORIN,GRAIN,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Mina Al Ahmadi,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,POL/Crude,19.846,USD,USD/Tonne,505.69,43.83,MINA AL AHMADI,TUTICORIN,POL_CRUDE,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Richards Bay,Kolkata / Haldia Dock Complex (HDC),Handysize,Thermal Coal,30.9826,USD,USD/Tonne,505.69,59.39,RICHARDS BAY,KOLKATA_HALDIA,THERMAL_COAL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Mina Al Ahmadi,Paradip Port,MR Tanker,POL/Crude,19.5301,USD,USD/Tonne,505.69,77.48,MINA AL AHMADI,PARADIP,POL_CRUDE,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Santos,Visakhapatnam Port (Vizag),Panamax,Grain,25.1643,USD,USD/Tonne,505.69,49.54,SANTOS,VISAKHAPATNAM,GRAIN,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Mina Al Ahmadi,Kamarajar Port (Ennore),MR Tanker,POL/Crude,11.695,USD,USD/Tonne,505.69,43.21,MINA AL AHMADI,KAMARAJAR,POL_CRUDE,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Belawan,Chennai Port,MR Tanker,Palm Oil,13.941,USD,USD/Tonne,505.69,54.47,BELAWAN,CHENNAI,PALM_OIL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Belawan,Kamarajar Port (Ennore),MR Tanker,Palm Oil,13.2304,USD,USD/Tonne,505.69,47.89,BELAWAN,KAMARAJAR,PALM_OIL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Belawan,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,24.689,USD,USD/Tonne,505.69,48.4,BELAWAN,KOLKATA_HALDIA,PALM_OIL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Belawan,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,15.4859,USD,USD/Tonne,505.69,41.25,BELAWAN,TUTICORIN,PALM_OIL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Dumai,Chennai Port,MR Tanker,Palm Oil,12.2093,USD,USD/Tonne,505.69,34.81,DUMAI,CHENNAI,PALM_OIL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Dumai,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,33.3295,USD,USD/Tonne,505.69,60.23,DUMAI,KOLKATA_HALDIA,PALM_OIL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Mina Al Ahmadi,Kolkata / Haldia Dock Complex (HDC),MR Tanker,POL/Crude,32.1669,USD,USD/Tonne,505.69,66.45,MINA AL AHMADI,KOLKATA_HALDIA,POL_CRUDE,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Dumai,Visakhapatnam Port (Vizag),MR Tanker,Palm Oil,15.0352,USD,USD/Tonne,505.69,62.61,DUMAI,VISAKHAPATNAM,PALM_OIL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Hay Point,Chennai Port,Supramax,Coking Coal,19.0927,USD,USD/Tonne,505.69,38.96,HAY POINT,CHENNAI,COKING_COAL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Hay Point,Kolkata / Haldia Dock Complex (HDC),Handysize,Coking Coal,34.8151,USD,USD/Tonne,505.69,57.21,HAY POINT,KOLKATA_HALDIA,COKING_COAL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Hay Point,Paradip Port,Capesize,Coking Coal,18.9416,USD,USD/Tonne,505.69,66.01,HAY POINT,PARADIP,COKING_COAL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Hay Point,Visakhapatnam Port (Vizag),Panamax,Coking Coal,24.5805,USD,USD/Tonne,505.69,54.82,HAY POINT,VISAKHAPATNAM,COKING_COAL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Mina Al Ahmadi,Chennai Port,MR Tanker,POL/Crude,15.3054,USD,USD/Tonne,505.69,35.82,MINA AL AHMADI,CHENNAI,POL_CRUDE,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-10,Dumai,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,12.7761,USD,USD/Tonne,505.69,38.23,DUMAI,TUTICORIN,PALM_OIL,2025-09-10,HISTORICAL_TRAINING_SERIES
2025-09-11,Mina Al Ahmadi,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,POL/Crude,18.0459,USD,USD/Tonne,506.0,39.39,MINA AL AHMADI,TUTICORIN,POL_CRUDE,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Mina Al Ahmadi,Visakhapatnam Port (Vizag),MR Tanker,POL/Crude,26.3054,USD,USD/Tonne,506.0,57.35,MINA AL AHMADI,VISAKHAPATNAM,POL_CRUDE,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Port Hedland,Chennai Port,Panamax,Iron Ore,17.6282,USD,USD/Tonne,506.0,46.39,PORT HEDLAND,CHENNAI,IRON_ORE,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Port Hedland,Kamarajar Port (Ennore),Panamax,Iron Ore,12.593,USD,USD/Tonne,506.0,47.52,PORT HEDLAND,KAMARAJAR,IRON_ORE,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Port Hedland,Paradip Port,Capesize,Iron Ore,19.8767,USD,USD/Tonne,506.0,55.88,PORT HEDLAND,PARADIP,IRON_ORE,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Port Hedland,Visakhapatnam Port (Vizag),Capesize,Iron Ore,14.5096,USD,USD/Tonne,506.0,46.87,PORT HEDLAND,VISAKHAPATNAM,IRON_ORE,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Richards Bay,Visakhapatnam Port (Vizag),Panamax,Thermal Coal,24.9309,USD,USD/Tonne,506.0,64.5,RICHARDS BAY,VISAKHAPATNAM,THERMAL_COAL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Richards Bay,Kolkata / Haldia Dock Complex (HDC),Handysize,Thermal Coal,29.2954,USD,USD/Tonne,506.0,56.29,RICHARDS BAY,KOLKATA_HALDIA,THERMAL_COAL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Richards Bay,Paradip Port,Capesize,Thermal Coal,25.7645,USD,USD/Tonne,506.0,95.85,RICHARDS BAY,PARADIP,THERMAL_COAL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Santos,Chennai Port,Panamax,Grain,26.667,USD,USD/Tonne,506.0,36.59,SANTOS,CHENNAI,GRAIN,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Santos,Kolkata / Haldia Dock Complex (HDC),Handysize,Grain,38.4628,USD,USD/Tonne,506.0,61.06,SANTOS,KOLKATA_HALDIA,GRAIN,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Santos,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,Grain,23.1335,USD,USD/Tonne,506.0,26.39,SANTOS,TUTICORIN,GRAIN,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Mina Al Ahmadi,Paradip Port,MR Tanker,POL/Crude,18.0096,USD,USD/Tonne,506.0,67.67,MINA AL AHMADI,PARADIP,POL_CRUDE,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Richards Bay,Chennai Port,Supramax,Coking Coal,28.4479,USD,USD/Tonne,506.0,44.12,RICHARDS BAY,CHENNAI,COKING_COAL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Santos,Visakhapatnam Port (Vizag),Panamax,Grain,23.2526,USD,USD/Tonne,506.0,38.02,SANTOS,VISAKHAPATNAM,GRAIN,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Mina Al Ahmadi,Kolkata / Haldia Dock Complex (HDC),MR Tanker,POL/Crude,31.9035,USD,USD/Tonne,506.0,63.57,MINA AL AHMADI,KOLKATA_HALDIA,POL_CRUDE,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Mina Al Ahmadi,Chennai Port,MR Tanker,POL/Crude,16.5252,USD,USD/Tonne,506.0,41.82,MINA AL AHMADI,CHENNAI,POL_CRUDE,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Mina Al Ahmadi,Kamarajar Port (Ennore),MR Tanker,POL/Crude,11.2243,USD,USD/Tonne,506.0,39.8,MINA AL AHMADI,KAMARAJAR,POL_CRUDE,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Belawan,Chennai Port,MR Tanker,Palm Oil,12.3362,USD,USD/Tonne,506.0,50.42,BELAWAN,CHENNAI,PALM_OIL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Belawan,Kamarajar Port (Ennore),MR Tanker,Palm Oil,13.2294,USD,USD/Tonne,506.0,46.8,BELAWAN,KAMARAJAR,PALM_OIL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Belawan,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,23.0698,USD,USD/Tonne,506.0,51.46,BELAWAN,KOLKATA_HALDIA,PALM_OIL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Dumai,Chennai Port,MR Tanker,Palm Oil,11.5421,USD,USD/Tonne,506.0,33.35,DUMAI,CHENNAI,PALM_OIL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Dumai,Kolkata / Haldia Dock Complex (HDC),MR Tanker,Palm Oil,32.9451,USD,USD/Tonne,506.0,60.68,DUMAI,KOLKATA_HALDIA,PALM_OIL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Belawan,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,15.7129,USD,USD/Tonne,506.0,40.87,BELAWAN,TUTICORIN,PALM_OIL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Dumai,Visakhapatnam Port (Vizag),MR Tanker,Palm Oil,12.5708,USD,USD/Tonne,506.0,52.56,DUMAI,VISAKHAPATNAM,PALM_OIL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Hay Point,Chennai Port,Supramax,Coking Coal,21.0528,USD,USD/Tonne,506.0,40.47,HAY POINT,CHENNAI,COKING_COAL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Hay Point,Kolkata / Haldia Dock Complex (HDC),Handysize,Coking Coal,35.3118,USD,USD/Tonne,506.0,56.34,HAY POINT,KOLKATA_HALDIA,COKING_COAL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Hay Point,Paradip Port,Capesize,Coking Coal,20.4858,USD,USD/Tonne,506.0,66.96,HAY POINT,PARADIP,COKING_COAL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Hay Point,Visakhapatnam Port (Vizag),Panamax,Coking Coal,21.0749,USD,USD/Tonne,506.0,54.36,HAY POINT,VISAKHAPATNAM,COKING_COAL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-11,Dumai,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,Palm Oil,11.467,USD,USD/Tonne,506.0,39.66,DUMAI,TUTICORIN,PALM_OIL,2025-09-11,HISTORICAL_TRAINING_SERIES
2025-09-12,Port Hedland,Visakhapatnam Port (Vizag),Capesize,Iron Ore,11.818,USD,USD/Tonne,499.09,42.07,PORT HEDLAND,VISAKHAPATNAM,IRON_ORE,2025-09-12,HISTORICAL_TRAINING_SERIES
2025-09-12,Mina Al Ahmadi,Visakhapatnam Port (Vizag),MR Tanker,POL/Crude,23.4762,USD,USD/Tonne,499.09,45.89,MINA AL AHMADI,VISAKHAPATNAM,POL_CRUDE,2025-09-12,HISTORICAL_TRAINING_SERIES
